id,text,label,Comments
184,Ik heb besloten om uw verzoek af te wijzen. Voor de motivering verwijs ik naar het onderdeel ‘Overwegingen’ van dit besluit. Overwegingen U refereert in uw Wob-verzoek aan alle correspondentie tussen het ministerie en de firma Theo Pouw Secundaire Bouwstoffen B.V. te Eemshaven en/of gelieerde ondernemingen met betrekking tot de reiniging van de grond van het voormalige EMK-terrein te Krimpen aan den IJssel.,afgewezen,
185,"Ik heb besloten uw verzoek te honoreren. Het document, waarin de gegevens staan waar u om vraagt, wordt hlermee openbaar gemaakt. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Ingevolge artikel 3, eerste lid van de Wob kan een ieder een Wob-verzoek indienen bij een bestuursorgaan of bij een onder verantwoordelijkheid van een bestuursorgaan werkzame instelling, dienst of bedrijf.",openbaar,
186,Den Haag Ik heb besloten uw verzoek te honoreren en daarbij een aantal documenten deels 7900 FX openbaar te maken. Voor de motivering verwijs ik naar het onderdeel Contactpersoon . . .,deels openbaar,
187,Ik heb besloten de afspraken van de hierboven genoemde bestuursraadsleden openbaar te maken. Wijze van openbaarmaking Het overzicht met de agenda-afspraken stuur ik met dit besluit (bijlage 2) in kopie mee. Plaatsing op internet Dit besluit met de bijlagen zal geanonimiseerd worden geplaatst op https://wobcovid19.rijksoverheid.nl/. Ik vertrouw er op u hiermee voldoende te hebben geïnformeerd.,openbaar,
188,Ik heb besloten uw verzoek te honoreren en daarbij het door u gevraagde document openbaar te maken. Overwegingen De Woo gaat uit van een rechtop openbaarheid van publieke informatie (art. 1.1 Woo). Eenieder kan een verzoek tot openbaarmaking van publieke informatie doen bij een bestuursorgaan zonder daarbij een belang te stellen (artikel 4.1 Woo).,openbaar,
189,"Ik verklaar uw bezwaar gegrond, omdat niet tijdig is beslist op uw Wob-verzoek van 29 mei 2020. Tevens wordt het document ‘Tijdelijke beleidsregel voucherverstrekking luchtvaart’ gedeeltelijk openbaar gemaakt. Verloop van de procedure Bij brief van 19 mei 2020 heeft u een beroep gedaan op de Wob en heeft u om informatie verzocht met betrekking tot de aanwijzing aan de ILT van de minister van Infrastructuur en Waterstaat waarmee zij de ILT opdracht gaf om tijdelijk niet te handhaven als luchtvaartmaatschappijen bij annulering van de vlucht een voucher gaven in plaats van geld. Dit verzoek heeft u ingediend bij het ministerie van Infrastructuur en Waterstaat.",deels openbaar,
191,"Ik heb besloten uw Wob-verzoek af te wijzen. Hiertoe overweeg ik als volgt. Overwegingen Op grond van artikel 3, eerste lid, van de Wob, kan een ieder een verzoek om informatie neergelegd in documenten over een bestuurlijke aangelegenheid richten tot een bestuursorgaan of een onder verantwoordelijkheid van een bestuursorgaan werkzame instelling, dienst of bedrijf. Ingevolge artikel 3, tweede lid, van de Wob vermeldt de verzoeker bij zijn verzoek de bestuurlijke aangelegenheid of het daarop betrekking hebbende document waarover hij informatie wenst te ontvangen.",afgewezen,
192,"Ik heb besloten uw verzoek af te wijzen. In het navolgende kunt u de overwegingen die ten grondslag liggen aan mijn besluit lezen. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Ingevolge artikel 3, eerste lid, van de Wob kan een ieder een Wob-verzoek indienen bij een bestuursorgaan of bij een onder verantwoordelijkheid van een bestuursorgaan werkzame instelling, dienst of bedrijf.",afgewezen,
193,"Ik heb besloten uw verzoek af te wijzen. In het navolgende kunt u lezen hoe ik tot dit besluit ben gekomen. Overwegingen Ingevolge artikel 3, eerste lid van de Wob kan een ieder een verzoek om informatie, neergelegd in documenten over een bestuurlijke aangelegenheid, richten tot een bestuursorgaan of een onder de verantwoordelijkheid van een bestuursorgaan werkzame instelling of bedrijf. Kernbegrip binnen de Wob is het begrip ‘document’.",afgewezen,
194,Ik heb besloten uw verzoek te honoreren. In het navolgende kunt u de overwegingen lezen die ten grondslag liggen aan mijn besluit.,openbaar,
195,"Gelet op hetgeen hierna wordt overwogen, verklaar ik uw bezwaar gegrond, voor zover dat erop ziet dat er additionele documenten zijn die onder het Wob-verzoek vallen. Ik besluit het bestreden besluit te herroepen en de aangetroffen additionele informatie waarom u verzoekt deels openbaar te maken. Een aangepaste inventarislijst wordt verstrekt. Ik handhaaf het besluit voor het overige onder aanvullende motivering.",deels openbaar,
196,"Ik heb besloten uw verzoek te honoreren. Het document, waarin de informatie is opgenomen waarom u heeft verzocht, wordt aan u verstrekt. In het navolgende kunt u de overwegingen lezen die ten grondslag liggen aan mijn besluit. Overwegingen Algemene overweging: openbaarheid t.a.v.",openbaar,
197,Ik heb besloten de informatie waarom u heeft gevraagd volledig openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan.,openbaar,
198,"Ik besluit de door u gevraagde informatie openbaar te maken, met uitzondering van persoonsgegevens en persoonlijke beleidsopvattingen. Per document is op de Inventarislijst aangegeven welke uitzonderingsgronden zijn toegepast. De inventarislijst maakt Integraal onderdeel uit van het besluit. Voor de motivering van dit besluit verwijs Ik naar het onderdeel “Overwegingen” van deze brief.",deels openbaar,
201,"Ik heb besloten de door u gevraagde informatie openbaar te maken. Op de inventarislijst staat bij de documenten aangegeven dat ze volledig openbaar worden gemaakt. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Ingevolge artikel 1.1 van de Woo kan een ieder een informatieverzoek op grond van de Wet open overheid indienen bij een bestuursorgaan of bij een onder verantwoordelijkheid van een bestuursorgaan werkzame instelling, dienst of bedrijf.",openbaar,
202,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. De hiervoor genoemde documenten treft u inclusief inventarislijst als bijlage bij dit besluit.,openbaar,
204,"Ik heb bestoten om de door u gevraagde informatie openbaar te maken, met uitzondering van de daarin opgenomen persoonlijke gegevens, Voor de motivering van dit besluit verwijs ik naar het onderdeel “Overwegingen”. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Ingevolge artikel 1.1 van de Woo wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 5.1 en 5,2 van de Woo. Het recht op openbaarmaking op grond van de Woo dient uitsluitend het publieke belang van een goede en democratische bestuursvoering.",deels openbaar,
205,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar uom heeft verzocht, opgenomen in de documenten met nummers 1 en 2, openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",openbaar,
206,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar uom heeft verzocht, opgenomen in de documenten met nummers 1 en 2, openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
207,Ik heb besloten om aan uw verzoek tegemoet te komen en de informatie waar u om verzocht openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan. Het openbaar gemaakte document wordt op www.rijksoverheid.nl geplaatst.,openbaar,
208,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht, opgenomen in het document openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan.",openbaar,
209,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in het document openbaar te maken. Voor de motivering verwijs ik naar het onderdeel Overwegingen van dit besluit. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende.",openbaar,
210,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummers 1, 2, 3, 4, 5, 6, 7, 8, 9 en 10, openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
211,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummers 1, 2, 3, 4, 5, 6, 7, 8, 9 en 10, openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
212,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht, openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11.",deels openbaar,
213,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar uom heeft verzocht, opgenomen in de documenten met nummers 1, 2 en 3, openbaar te maken. Voor de motivering verwijs ik naar onderdeel Overwegingen van dit besluit. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende.",openbaar,
214,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie, met uitzondering van persoons- en bedrijfsgegevens, openbaar te maken. Voor de motivering verwijs ik naar onderdeel Overwegingen van dit besluit. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende.",deels openbaar,
215,"Het document met nummer 1 is reeds openbaar. De Wob is niet van toepassing op reeds openbare documenten. Om u ter wille te zijn, stuur ik u niettemin een kopie van het document. Zie onderdeel Bijlage 2 - Inventarislijst voor de vindplaats van het document.",afgewezen,
216,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummers 1 en 2 openbaar te maken. Voor de motivering verwijs ik naar het onderdeel Overwegingen van dit besluit. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende.",openbaar,
217,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Voor de motivering verwijs ik naar onderdeel Overwegingen van dit besluit.,openbaar,
219,De documenten met nummers 1 tot en met 4 zijn reeds openbaar en voor een ieder beschikbaar. De Wob is niet van toepassing op reeds openbare documenten. De vindplaats van de documenten is opgenomen in bijlage 2 — inventarislijst.,afgewezen,
220,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. Reeds openbare document Het document 1.1 is reeds openbaar. Zie onderdeel ‘wijze van openbaarmaking’ voor de vindplaats van dit document. Wijze van openbaarmaking De documenten treft u bij dit besluit in kopie aan.,openbaar,
221,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Voor de motivering verwijs ik naar onderdeel Overwegingen van dit besluit.,openbaar,
222,". ‚ Onze referentie Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om WOB/10.2.e heeft verzocht, opgenomen in de documenten met nummer 1 t/m 5 (diertellingen vanaf januari 2020 t/m heden), openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende.",openbaar,
223,"Ik heb besloten om aan uw verzoek tegemoet te komen en de informatie waar u om verzocht openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan. De openbaar gemaakte document wordt op www.rijksoverheid.nl geplaatst. Hoogachtend, De Minister van Landbouw, Natuur en Voedselkwaliteit, namens deze: Divisiehoofd Juridische Zaken i.o.",openbaar,
224,Ik heb besloten om aan uw verzoek tegemoet te komen en de informatie waar u om verzocht openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan. Het openbaar gemaakte document wordt op www.rijksoverheid.nl geplaatst.,openbaar,
225,Ik heb besloten om aan uw verzoek tegemoet te komen en de informatie waar u om verzocht openbaar te maken.,openbaar,
226,Ik heb besloten om aan uw verzoek tegemoet te komen en de informatie waar u om verzocht openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan. Het openbaar gemaakte document wordt op www.rijksoverheid.nl geplaatst.,openbaar,
227,Ik heb besloten om tegemoet te komen aan uw verzoek en de door u gevraagde informatie openbaar te maken. De documenten treft u bij dit besluit in kopie aan. De openbaar gemaakte stukken worden op www.rijksoverheid.nl geplaatst. Een afschrift van dit besluit zend ik aan de belanghebbenden.,openbaar,
229,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
230,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
231,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken.,openbaar,
233,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummers 1 en 2 openbaar te maken. Plaatsing op internet De openbaar gemaakte stukken worden op www.rijksoverheid.nl geplaatst. Afschrift aan belanghebbenden Een afschrift van dit besluit zend ik aan belanghebbenden. Meer informatie Heeft u vragen, kijk dan op www.rvo.nl.",openbaar,
234,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummers 1, 2 en 3, openbaar te maken. Wijze van openbaarmaking Omdat de belanghebbende geen zienswijze heeft ingediend, zie ik aanleiding om de door u gevraagde gegevens onmiddellijk openbaar te maken. De documenten met nummers 1, 2 en 3 treft u bij dit besluit in kopie aan. Plaatsing op internet De openbaar gemaakte stukken worden op www.rijksoverheid.nl geplaatst.",openbaar,
235,"' ' Onze referentie Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om Wob/2020/229 heeft verzocht, opgenomen in de documenten met nummers 1 en 2 openbaar te maken. Voor de motivering verwijs ik naar onderdeel overwegingen van dit besluit. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende.",openbaar,
236,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in document 1 openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11.",deels openbaar,
237,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken. Wijze van openbaarmaking Het document treft u bij dit besluit in kopie aan. Plaatsing op internet Het openbaar gemaakte document wordt op www.rijksoverheid.nl gepubliceerd. Afschrift aan belanghebbenden Een afschrift van dit besluit zend ik aan belanghebbende.,openbaar,
238,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht, openbaar te maken middels een overzicht uit het systeem Client Import. Wijze van openbaarmaking Het overzicht uit Client Import treft u bij dit besluit in kopie aan. De Minister van Landbouw, Natuur en Voedselkwaliteit, namens deze, Divisiehoofd Juridische zaken i.o.",openbaar,
239,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in het document met nummer 1, openbaar te maken.",openbaar,
240,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummers 1 en 2, openbaar te maken. Wijze van openbaarmaking Omdat de belanghebbende geen zienswijze heeft ingediend, zie ik aanleiding om de door u gevraagde gegevens onmiddellijk openbaar te maken. De documenten met nummers 1 en 2 treft u bij dit besluit in kopie aan. Plaatsing op internet De openbaar gemaakte stukken worden op www.rijksoverheid.nl geplaatst.",openbaar,
241,"Reeds openbare documenten De document(en) zijn reeds openbaar en gepubliceerd op Rijksoverheid.nl en kunt u vinden op: Archiefweb - Rijksoverheid Besluit op Wob-verzoek over inspectie veehouderij | Wob-verzoek | Rijksoverheid.nl Archiefweb - Rijksoverheid Besluit op Wob-verzoek 19-0854 en 20-0011 over stalklimaat in varkensstallen | Wob-verzoek | Rijksoverheid.nl Besluit op Wob-verzoek over luchtkwaliteit bij varkenstallen | Wob-verzoek | Rijksoverheid.nl Door op de website: Archiefweb in de rechterkolom (grijs zoekvlak) op stalklimaat te zoeken, komt u bij de documenten die reeds in het archief zijn geplaatst.",afgewezen,
242,Ik besluit de door u gevraagde informatie openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Als eerste wil ik u wijzen op het volgende. Iedereen heeft het recht om overheidsinformatie op te kunnen vragen zonder daarbij een reden te hoeven aangeven.,openbaar,
243,"Ik besluit de door u gevraagde informatie openbaar te maken. Dit besluit en het document die met dit besluit voor een ieder openbaar wordt, worden geanonimiseerd op www.rijksoverheid.nl geplaatst. Een geanonimiseerd afschrift van dit besluit zend ik aan belanghebbende. Vragen Als u vragen heeft over de afhandeling van uw verzoek, dan kunt u contact opnemen met .",openbaar,
244,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken.,openbaar,
245,"Ik besluit de door u gevraagde informatie openbaar te maken. Dit besluit en het document die met dit besluit voor een ieder openbaar wordt, worden geanonimiseerd op www.rijksoverheid.nl geplaatst.",openbaar,
246,"Ik heb besloten de informatie die u vraagt, opgenomen in de documenten 1 tot en met 3 openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.",openbaar,
247,"Ik besluit de door u gevraagde informatie openbaar te maken. Wijze van openbaarmaking en publicatie Het document dat openbaar wordt gemaakt, wordt samen met deze brief digitaal aan u toegezonden. Het openbaar gemaakte document wordt op www.rijksoverheid.nl geplaatst. Vragen Als u vragen heeft over de afhandeling van uw verzoek, dan kunt u contact opnemen met .",openbaar,
248,"Ik besluit de door u gevraagde informatie openbaar te maken. Wijze van openbaarmaking en publicatie Het document dat openbaar wordt gemaakt, wordt samen met deze brief digitaal aan u toegezonden. Het openbaar gemaakte document wordt op www.rijksoverheid.nl geplaatst.",openbaar,
249,Ik heb besloten de informatie die u vraagt openbaar te maken. In bijlage 1 vindt u een opsomming van de artikelen uit de Woo die voor mijn besluit van belang zijn. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing.,openbaar,
250,Ik heb besloten de informatie die u vraagt openbaar te maken. In bijlage 1 vindt u een opsomming van de artikelen uit de Woo die voor mijn besluit van belang zijn. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing.,openbaar,
251,Ik besluit de door u gevraagde informatie openbaar te maken. Informatie die valt buiten de reikwijdte van uw verzoek U heeft in uw verzoek aangegeven over welke aangelegenheid u informatie wilt ontvangen. In document 2 staat informatie welke geen betrekking heeft op deze informatie. Deze informatie valt daarom buiten de reikwijdte van uw verzoek en heb ik daarom uit de documenten verwijderd.,deels openbaar,
252,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
253,Ik besluit de door u gevraagde informatie openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Als eerste wil ik u wijzen op het volgende. Iedereen heeft het recht om overheidsinformatie op te kunnen vragen zonder daarbij een reden te hoeven aangeven.,openbaar,
255,"Ik besluit de door u gevraagde informatie openbaar te maken. Wijze van openbaarmaking en publicatie Het document dat openbaar wordt, wordt samen met deze brief digitaal aan u toegezonden.",openbaar,
256,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waarom u verzocht openbaar te maken.,openbaar,
257,"Ik besluit de door u gevraagde informatie openbaar te maken. Wijze van openbaarmaking en publicatie Uitgestelde openbaarmaking (art 4.4, vijfde lid, van de Woo) Aangezien belanghebbenden mogelijk bezwaar hebben tegen de openbaarmaking van de informatie vindt de feitelijke openbaarmaking van de documenten niet eerder plaats, dan twee weken na dagtekening van deze beschikking, conform artikel 4,4, vijfde lid, van de Woo. De belanghebbenden krijgen de komende twee weken de gelegenheid om de openbaarmaking van deze informatie tegen te houden. Dit kunnen de belanghebbenden doen door bezwaar te maken en door daarnaast de rechter te vragen dit besluit tot openbaarmaking te schorsen.",openbaar,
258,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
259,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
260,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
261,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
262,"Ik besluit de door u gevraagde informatie openbaar te maken. Wijze van openbaarmaking en publicatie Uitgestelde openbaarmaking (art 4.4, vijfde lid, van de Woo) Aangezien de belanghebbende mogelijk bezwaar heeft tegen de openbaarmaking van de informatie vindt de feitelijke openbaarmaking van de documenten niet eerder plaats, dan twee weken na dagtekening van deze beschikking, conform artikel 4.4, vijfde lid, van de Woo. De belanghebbende krijgt de komende twee weken de gelegenheid om de openbaarmaking van deze informatie tegen te houden. Dit kan de belanghebbende doen door bezwaar te maken en door daarnaast de rechter te vragen dit besluit tot openbaarmaking te schorsen.",openbaar,
264,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
265,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
266,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
267,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
268,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
269,"Ik besluit om tegemoet te komen aan uw verzoek en de door u gevraagde informatie geheel openbaar te maken. Wijze van openbaarmaking en publicatie Het overzicht treft u bij dit besluit in kopie aan. Dit besluit en het overzicht dat voor iedereen openbaar wordt, worden op www.rijksoverheid.nl gepubliceerd. Vragen Als u vragen heeft over de afhandeling van uw verzoek, dan kunt u contact opnemen met NN vi: MB envwa.n!.",openbaar,
270,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
271,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in document 1 openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
272,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, openbaar te maken.",openbaar,
273,"Ik besluit de door u gevraagde informatie niet openbaar te maken. Dit besluit neem ik op grond van artikel 8.8 van de Woo. Op grond van artikel 8.8 van de Woo wijkt de Woo voor bijzondere openbaarmakingsregelingen. Wanneer één van deze bijzondere openbaarmakingsregelingen van toepassing is, gaat deze regeling voor op de Woo.",afgewezen,
274,Ik heb besloten de informatie die u vraagt openbaar te maken. Beoordeling van uw verzoek Uw verzoek gaat over publieke informatie die in één of meer documenten staat. Daarom is de Wet open overheid (Woo) van toepassing. Het uitgangspunt van deze wet is dat informatie in principe openbaar is voor iedereen.,openbaar,
275,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in de documenten met nummer 1 en 2 openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
276,Ik besluit de door u gevraagde informatie openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Als eerste wil ik u wijzen op het volgende. Iedereen heeft het recht om overheidsinformatie op te kunnen vragen zonder daarbij een reden te hoeven aangeven.,openbaar,
277,Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht volledig openbaar te maken. Voor de motivering verwijs ik naar het onderdeel Overwegingen van dit besluit.,openbaar,
278,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht, opgenomen in document met nummer 1, openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11 van de Wob.",deels openbaar,
279,"Ik heb besloten aan uw verzoek tegemoet te komen en de informatie waar u om heeft verzocht openbaar te maken. Overwegingen Algemene overweging: openbaarheid t.a.v. een ieder Allereerst wil ik u wijzen op het volgende. Ingevolge artikel 3, vijfde lid, van de Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11.",deels openbaar,
